customer_id,gender,senior_citizen,tenure,monthly_charges,total_charges,contract_type,internet_service,num_support_calls,payment_method,has_partner,has_dependents,churned,contract_months
PETRA-02491,Male,0,13,38.35,15.63,Month-to-month,DSL,0,Bank transfer,0,0,0,1
PETRA-02492,Female,0,32,57.79,1162.61,Month-to-month,Fiber optic,5,Mailed check,0,0,1,1
PETRA-02493,Female,0,61,45.59,649.01,Month-to-month,Fiber optic,1,Electronic check,0,1,0,1
PETRA-02494,Male,0,4,54.00,228.29,Month-to-month,DSL,0,Mailed check,0,0,0,1
PETRA-02495,Male,0,43,40.67,777.23,Month-to-month,Fiber optic,0,Bank transfer,1,1,0,1
PETRA-02496,Female,0,9,66.45,219.73,One year,Fiber optic,2,Bank transfer,0,1,0,12
PETRA-02497,Female,0,15,28.73,519.10,Month-to-month,Fiber optic,4,Bank transfer,0,0,1,1
PETRA-02498,Male,1,21,92.06,1992.61,Month-to-month,No,1,Bank transfer,1,0,0,1
PETRA-02499,Female,0,71,86.04,11278.91,Month-to-month,DSL,2,Credit card,1,0,0,1
PETRA-02500,Female,0,69,26.37,3303.33,One year,DSL,2,Electronic check,0,0,0,12
PETRA-02501,Male,0,23,72.43,1737.36,Month-to-month,DSL,0,Electronic check,0,0,0,1
PETRA-02502,Female,0,25,56.28,1898.96,One year,Fiber optic,2,Bank transfer,1,1,0,12
PETRA-02503,Male,0,72,22.21,23.56,Month-to-month,DSL,0,Bank transfer,1,0,0,1
PETRA-02504,Male,1,31,93.66,4318.30,Month-to-month,No,3,Credit card,1,0,1,1
PETRA-02505,Male,0,29,42.61,1591.08,Two year,DSL,1,Bank transfer,0,1,0,24
PETRA-02506,Male,0,17,116.92,3315.03,Month-to-month,Fiber optic,6,Bank transfer,1,1,1,1
PETRA-02507,Female,1,6,89.37,421.25,Month-to-month,Fiber optic,1,Mailed check,1,0,0,1
PETRA-02508,Male,0,8,20.00,126.68,Month-to-month,DSL,0,Bank transfer,0,0,0,1
PETRA-02509,Male,1,25,106.88,2127.15,Month-to-month,Fiber optic,2,Bank transfer,0,0,0,1
PETRA-02510,Male,0,14,52.56,1474.76,One year,Fiber optic,1,Electronic check,1,0,0,12
PETRA-02511,Female,0,25,23.16,693.60,One year,Fiber optic,2,Mailed check,0,0,0,12
PETRA-02512,Female,1,44,57.90,0.00,Two year,Fiber optic,0,Electronic check,1,0,0,24
PETRA-02513,Female,0,4,57.13,331.61,Month-to-month,Fiber optic,4,Bank transfer,1,0,1,1
PETRA-02514,Male,0,4,81.53,220.37,Month-to-month,Fiber optic,0,Bank transfer,0,0,0,1
PETRA-02515,Female,0,58,36.47,3720.93,Two year,Fiber optic,2,Electronic check,1,0,0,24
PETRA-02516,Female,0,11,111.74,1692.64,Month-to-month,Fiber optic,2,Electronic check,0,0,1,1
PETRA-02517,Female,0,44,105.16,8644.94,Two year,Fiber optic,1,Mailed check,1,0,0,24
PETRA-02518,Male,0,19,34.19,1121.89,One year,DSL,0,Bank transfer,1,0,0,12
PETRA-02519,Female,0,24,82.77,3290.08,Month-to-month,Fiber optic,0,Electronic check,1,0,1,1
PETRA-02520,Male,0,31,49.21,2736.83,Two year,DSL,1,Credit card,0,1,0,24
PETRA-02521,Male,0,18,93.62,2646.73,Month-to-month,No,4,Credit card,1,0,0,1
PETRA-02522,Male,0,6,27.48,84.81,One year,DSL,3,Credit card,1,0,1,12
PETRA-02523,Male,0,26,20.00,103.74,Month-to-month,Fiber optic,6,Credit card,1,0,1,1
PETRA-02524,Male,0,72,70.85,2136.39,One year,DSL,2,Bank transfer,1,1,0,12
PETRA-02525,Male,0,24,30.38,1101.88,Month-to-month,DSL,1,Bank transfer,0,0,0,1
PETRA-02526,Male,0,2,97.52,0.00,Month-to-month,DSL,2,Electronic check,1,0,0,1
PETRA-02527,Female,0,7,36.41,252.14,Two year,Fiber optic,1,Electronic check,0,1,0,24
PETRA-02528,Male,0,46,72.02,2696.26,Month-to-month,DSL,4,Credit card,0,0,0,1
PETRA-02529,Female,0,38,97.00,6843.73,Month-to-month,DSL,2,Electronic check,1,0,0,1
PETRA-02530,Female,0,5,60.73,278.75,Month-to-month,DSL,0,Credit card,1,0,0,1
PETRA-02531,Female,1,31,71.05,1634.36,One year,DSL,1,Credit card,1,1,0,12
PETRA-02532,Female,1,8,105.80,1626.19,Month-to-month,No,2,Mailed check,0,1,1,1
PETRA-02533,Male,0,47,52.95,2328.62,One year,Fiber optic,0,Credit card,0,0,0,12
PETRA-02534,Female,1,11,50.95,461.02,One year,Fiber optic,1,Bank transfer,0,1,0,12
PETRA-02535,Female,1,19,47.74,596.46,One year,Fiber optic,1,Electronic check,0,1,0,12
PETRA-02536,Male,0,19,20.00,455.98,Two year,Fiber optic,1,Bank transfer,1,0,0,24
PETRA-02537,Male,0,33,46.57,1180.26,Two year,No,2,Bank transfer,1,0,0,24
PETRA-02538,Female,0,46,57.31,2031.29,Month-to-month,DSL,1,Electronic check,0,0,0,1
PETRA-02539,Male,0,22,44.50,1972.76,One year,No,1,Electronic check,0,0,0,12
PETRA-02540,Male,0,7,82.31,595.90,Month-to-month,Fiber optic,0,Bank transfer,0,0,0,1
PETRA-02541,Female,0,24,97.15,1600.08,Month-to-month,Fiber optic,2,Mailed check,1,1,0,1
PETRA-02542,Female,0,70,64.43,1368.52,Month-to-month,No,2,Credit card,1,0,1,1
PETRA-02543,Male,1,72,63.82,5233.50,Month-to-month,DSL,1,Bank transfer,0,0,0,1
PETRA-02544,Female,0,25,29.35,446.29,Month-to-month,No,0,Credit card,0,0,0,1
PETRA-02545,Male,0,1,108.49,79.03,Month-to-month,No,0,Credit card,0,0,1,1
PETRA-02546,Female,0,3,63.71,77.20,One year,DSL,1,Mailed check,0,0,0,12
PETRA-02547,Female,0,7,68.90,548.75,Two year,DSL,2,Electronic check,1,0,0,24
PETRA-02548,Male,0,27,75.61,178.98,Month-to-month,No,0,Credit card,1,0,0,1
PETRA-02549,Male,0,12,74.98,1158.91,Month-to-month,DSL,2,Bank transfer,0,0,0,1
PETRA-02550,Female,0,44,65.52,1780.02,Month-to-month,Fiber optic,2,Credit card,1,0,0,1
PETRA-02551,Male,0,50,55.54,4170.17,Month-to-month,DSL,3,Electronic check,0,1,0,1
PETRA-02552,Male,0,39,51.08,2668.68,Two year,DSL,0,Bank transfer,0,0,0,24
PETRA-02553,Male,0,3,55.58,178.87,Month-to-month,Fiber optic,2,Mailed check,1,0,1,1
PETRA-02554,Female,0,19,67.39,2038.67,Month-to-month,Fiber optic,2,Credit card,0,0,0,1
PETRA-02555,Male,0,34,72.88,5178.34,Month-to-month,Fiber optic,0,Bank transfer,0,0,0,1
PETRA-02556,Female,0,7,40.09,529.85,Month-to-month,Fiber optic,2,Mailed check,1,0,0,1
PETRA-02557,Female,0,14,95.87,110.59,Month-to-month,DSL,3,Mailed check,1,0,0,1
PETRA-02558,Male,0,8,110.45,509.16,Two year,Fiber optic,3,Credit card,0,0,0,24
PETRA-02559,Female,0,2,43.41,48.19,One year,DSL,1,Bank transfer,1,1,0,12
PETRA-02560,Female,0,19,26.32,723.72,Month-to-month,DSL,1,Mailed check,0,0,0,1
PETRA-02561,Male,0,10,44.71,283.65,One year,DSL,3,Electronic check,1,1,0,12
PETRA-02562,Female,0,14,25.15,213.67,Two year,Fiber optic,3,Electronic check,0,0,1,24
PETRA-02563,Male,1,1,51.57,0.00,Month-to-month,DSL,3,Electronic check,1,0,1,1
PETRA-02564,Male,0,9,68.53,745.84,One year,DSL,0,Mailed check,0,0,0,12
PETRA-02565,Male,0,25,72.17,2605.76,One year,Fiber optic,1,Bank transfer,1,1,0,12
PETRA-02566,Female,0,48,27.45,200.11,One year,DSL,0,Credit card,1,0,0,12
PETRA-02567,Female,0,32,100.82,2064.84,Month-to-month,No,2,Bank transfer,0,1,0,1
PETRA-02568,Male,0,26,20.00,0.00,One year,Fiber optic,1,Electronic check,1,0,0,12
PETRA-02569,Female,0,8,46.22,0.00,One year,DSL,0,Bank transfer,0,1,0,12
PETRA-02570,Female,0,3,21.13,102.18,One year,No,0,Bank transfer,1,1,0,12
PETRA-02571,Female,0,10,71.31,870.52,Month-to-month,Fiber optic,5,Electronic check,0,1,1,1
PETRA-02572,Female,0,4,122.15,547.56,Month-to-month,No,2,Bank transfer,0,0,0,1
PETRA-02573,Male,0,27,36.62,2087.04,One year,Fiber optic,2,Mailed check,1,1,0,12
PETRA-02574,Female,0,68,96.29,0.00,One year,Fiber optic,1,Bank transfer,0,0,0,12
PETRA-02575,Male,0,38,20.00,0.00,Two year,Fiber optic,0,Electronic check,1,0,0,24
PETRA-02576,Male,0,15,42.47,136.11,Month-to-month,Fiber optic,1,Bank transfer,1,0,0,1
PETRA-02577,Male,0,10,45.63,0.00,Month-to-month,Fiber optic,3,Credit card,0,0,0,1
PETRA-02578,Female,0,20,92.61,1056.94,One year,DSL,1,Bank transfer,0,0,0,12
PETRA-02579,Female,1,7,75.68,745.89,One year,DSL,1,Credit card,1,0,0,12
PETRA-02580,Male,0,67,79.05,6395.52,Month-to-month,DSL,1,Electronic check,1,0,0,1
PETRA-02581,Male,0,72,41.31,5113.47,One year,Fiber optic,3,Electronic check,0,0,0,12
PETRA-02582,Male,0,24,69.01,2085.95,Month-to-month,DSL,0,Credit card,0,0,0,1
PETRA-02583,Female,0,26,81.18,1513.73,Month-to-month,No,2,Bank transfer,1,1,1,1
PETRA-02584,Male,0,47,55.24,1640.48,Month-to-month,DSL,2,Mailed check,1,1,0,1
PETRA-02585,Female,0,20,65.99,1723.91,Month-to-month,Fiber optic,4,Credit card,1,1,1,1
PETRA-02586,Male,0,4,66.04,0.00,One year,DSL,3,Mailed check,0,1,0,12
PETRA-02587,Male,0,38,85.02,0.00,Month-to-month,Fiber optic,1,Credit card,1,0,0,1
PETRA-02588,Female,0,9,57.35,657.14,Two year,No,1,Credit card,1,0,0,24
PETRA-02589,Male,0,17,49.31,975.79,Month-to-month,Fiber optic,2,Bank transfer,0,0,0,1
PETRA-02590,Male,1,28,82.98,4875.86,One year,Fiber optic,0,Credit card,0,0,0,12
PETRA-02591,Male,0,1,74.57,130.28,Month-to-month,Fiber optic,1,Mailed check,0,0,0,1
PETRA-02592,Female,0,42,71.62,3659.00,Month-to-month,DSL,0,Electronic check,1,1,0,1
PETRA-02593,Male,0,72,42.52,2392.51,One year,Fiber optic,2,Electronic check,0,0,0,12
PETRA-02594,Male,0,5,94.16,203.47,Two year,Fiber optic,1,Electronic check,1,1,1,24
PETRA-02595,Male,0,29,80.56,1877.83,Two year,DSL,3,Electronic check,1,0,0,24
PETRA-02596,Female,0,57,47.96,4561.70,Month-to-month,Fiber optic,0,Electronic check,0,1,0,1
PETRA-02597,Female,0,3,80.78,320.98,Month-to-month,Fiber optic,1,Electronic check,1,0,0,1
PETRA-02598,Female,0,0,64.60,74.74,Month-to-month,DSL,1,Electronic check,1,1,0,1
PETRA-02599,Male,0,4,70.72,304.03,Month-to-month,DSL,2,Bank transfer,0,0,1,1
PETRA-02600,Female,0,49,37.53,680.99,Month-to-month,Fiber optic,1,Bank transfer,1,0,0,1
PETRA-02601,Male,0,49,68.14,6051.18,Two year,Fiber optic,2,Bank transfer,1,0,0,24
PETRA-02602,Female,0,72,69.14,8706.88,One year,Fiber optic,1,Bank transfer,0,0,0,12
PETRA-02603,Female,0,10,103.37,1167.93,Month-to-month,Fiber optic,2,Bank transfer,1,0,0,1
PETRA-02604,Female,0,16,25.79,573.22,Two year,DSL,3,Bank transfer,1,0,0,24
PETRA-02605,Female,1,14,79.19,1497.41,One year,DSL,1,Bank transfer,0,0,0,12
PETRA-02606,Female,0,7,56.15,264.16,Month-to-month,DSL,1,Credit card,1,1,0,1
PETRA-02607,Male,0,65,97.87,5203.54,One year,DSL,0,Electronic check,1,0,0,12
PETRA-02608,Female,0,41,50.80,756.59,One year,DSL,2,Electronic check,1,0,0,12
PETRA-02609,Female,0,31,33.00,834.10,Month-to-month,DSL,2,Bank transfer,0,1,0,1
PETRA-02610,Female,0,16,57.08,1572.35,Month-to-month,Fiber optic,3,Mailed check,0,0,1,1
PETRA-02611,Female,1,12,35.29,672.81,Month-to-month,Fiber optic,0,Mailed check,0,1,0,1
PETRA-02612,Male,0,5,73.82,513.42,Month-to-month,DSL,1,Mailed check,1,0,0,1
PETRA-02613,Female,0,14,65.91,1542.35,Two year,Fiber optic,2,Credit card,1,0,0,24
PETRA-02614,Male,0,72,88.53,4744.18,Month-to-month,DSL,1,Bank transfer,1,0,0,1
PETRA-02615,Female,0,7,74.55,93.24,Month-to-month,Fiber optic,3,Bank transfer,0,0,0,1
PETRA-02616,Female,0,3,32.26,84.23,Two year,No,0,Electronic check,1,0,0,24
PETRA-02617,Male,0,1,63.97,57.75,Two year,Fiber optic,0,Electronic check,1,1,1,24
PETRA-02618,Female,0,10,99.53,1466.14,One year,DSL,0,Electronic check,1,0,0,12
PETRA-02619,Female,0,72,73.45,7181.90,One year,DSL,1,Electronic check,1,1,0,12
PETRA-02620,Female,0,5,80.19,684.60,Two year,Fiber optic,0,Mailed check,1,0,0,24
PETRA-02621,Male,0,1,72.64,0.00,One year,DSL,2,Bank transfer,0,0,1,12
PETRA-02622,Male,0,36,80.50,1279.16,Month-to-month,No,2,Mailed check,1,1,1,1
PETRA-02623,Female,0,5,71.48,334.54,Month-to-month,Fiber optic,0,Electronic check,1,1,0,1
PETRA-02624,Female,0,29,108.20,4190.73,Month-to-month,DSL,2,Bank transfer,1,0,1,1
PETRA-02625,Female,0,10,38.60,951.82,Month-to-month,Fiber optic,0,Electronic check,0,0,0,1
PETRA-02626,Female,0,5,20.00,21.82,Month-to-month,Fiber optic,0,Credit card,1,0,0,1
PETRA-02627,Male,0,29,20.00,291.81,Month-to-month,Fiber optic,1,Credit card,0,0,0,1
PETRA-02628,Female,0,6,71.75,302.94,Month-to-month,No,3,Mailed check,0,1,0,1
PETRA-02629,Male,0,10,35.55,169.99,One year,No,2,Bank transfer,0,0,0,12
PETRA-02630,Female,0,56,72.32,1531.79,Month-to-month,DSL,1,Bank transfer,0,0,0,1
PETRA-02631,Female,0,44,46.82,2126.20,Month-to-month,DSL,2,Mailed check,0,0,1,1
PETRA-02632,Female,0,0,78.62,78.69,One year,DSL,0,Bank transfer,0,0,0,12
PETRA-02633,Female,0,0,32.10,9.55,Month-to-month,Fiber optic,1,Credit card,1,0,0,1
PETRA-02634,Male,1,5,100.26,199.62,Month-to-month,Fiber optic,2,Credit card,0,0,0,1
PETRA-02635,Male,0,64,37.51,2070.72,Month-to-month,DSL,5,Bank transfer,1,0,0,1
PETRA-02636,Male,0,34,47.33,439.26,One year,No,0,Credit card,1,1,0,12
PETRA-02637,Female,0,8,73.94,998.56,Two year,DSL,1,Credit card,1,1,0,24
PETRA-02638,Male,0,13,81.69,2155.48,Month-to-month,No,1,Electronic check,0,0,0,1
PETRA-02639,Female,1,30,103.27,0.00,Two year,No,1,Bank transfer,0,0,0,24
PETRA-02640,Male,0,29,88.97,2993.65,Two year,DSL,1,Bank transfer,1,1,0,24
PETRA-02641,Male,0,3,73.88,100.90,Two year,DSL,0,Credit card,1,1,0,24
PETRA-02642,Male,0,16,80.57,1345.89,Two year,DSL,2,Bank transfer,1,1,0,24
PETRA-02643,Male,0,12,48.99,552.73,One year,No,0,Electronic check,0,0,0,12
PETRA-02644,Male,0,24,77.32,113.68,Month-to-month,Fiber optic,0,Bank transfer,1,0,0,1
PETRA-02645,Male,0,11,45.90,932.09,Month-to-month,No,0,Bank transfer,1,1,0,1
PETRA-02646,Female,0,16,99.78,1426.92,Month-to-month,Fiber optic,0,Bank transfer,1,0,0,1
PETRA-02647,Female,0,59,72.75,2879.98,Month-to-month,Fiber optic,1,Credit card,1,0,0,1
PETRA-02648,Female,1,14,77.46,1172.79,Two year,No,2,Credit card,1,0,0,24
PETRA-02649,Male,0,37,101.19,1462.31,Month-to-month,Fiber optic,0,Bank transfer,1,0,0,1
PETRA-02650,Female,0,32,53.62,1495.35,Month-to-month,Fiber optic,1,Credit card,1,0,0,1
PETRA-02651,Female,0,1,43.07,0.00,Two year,Fiber optic,1,Credit card,1,0,0,24
PETRA-02652,Female,0,37,71.70,0.00,Month-to-month,DSL,1,Credit card,1,0,0,1
PETRA-02653,Male,1,34,40.75,444.65,Month-to-month,DSL,1,Electronic check,0,0,0,1
PETRA-02654,Female,0,28,45.83,805.06,Month-to-month,DSL,0,Bank transfer,1,0,0,1
PETRA-02655,Female,0,60,83.51,0.00,Month-to-month,Fiber optic,3,Bank transfer,1,1,0,1
PETRA-02656,Male,1,50,24.34,793.22,Month-to-month,Fiber optic,4,Bank transfer,0,0,1,1
PETRA-02657,Male,0,38,113.10,2692.19,Month-to-month,Fiber optic,1,Bank transfer,0,0,0,1
PETRA-02658,Female,0,40,74.78,2862.25,One year,DSL,1,Credit card,1,0,0,12
PETRA-02659,Male,0,2,62.75,179.46,Month-to-month,Fiber optic,1,Bank transfer,1,0,0,1
PETRA-02660,Male,0,72,54.09,8562.59,One year,No,1,Bank transfer,0,0,0,12
PETRA-02661,Female,0,16,37.36,776.87,Month-to-month,Fiber optic,2,Bank transfer,0,0,0,1
PETRA-02662,Male,0,72,38.43,860.82,Month-to-month,No,1,Credit card,0,1,0,1
PETRA-02663,Male,1,72,69.09,7295.74,Month-to-month,DSL,1,Mailed check,1,0,0,1
PETRA-02664,Male,0,1,57.48,169.52,One year,DSL,2,Electronic check,1,1,0,12
PETRA-02665,Female,0,1,72.31,0.00,One year,Fiber optic,1,Credit card,1,0,0,12
PETRA-02666,Male,0,27,60.13,413.64,Month-to-month,DSL,2,Mailed check,0,0,0,1
PETRA-02667,Female,0,30,79.60,12.56,One year,Fiber optic,0,Credit card,1,0,0,12
PETRA-02668,Male,1,47,115.52,3284.08,Month-to-month,Fiber optic,1,Credit card,1,0,0,1
PETRA-02669,Female,0,52,55.25,3623.50,Two year,DSL,1,Credit card,1,1,0,24
PETRA-02670,Female,0,27,95.72,5267.64,Two year,No,0,Mailed check,0,1,0,24
PETRA-02671,Female,0,8,46.67,606.35,Month-to-month,DSL,1,Credit card,0,0,0,1
PETRA-02672,Female,0,1,68.31,99.15,Month-to-month,Fiber optic,2,Electronic check,1,0,0,1
PETRA-02673,Male,1,5,48.77,251.66,Month-to-month,Fiber optic,1,Electronic check,0,1,1,1
PETRA-02674,Female,0,38,75.38,3649.36,One year,Fiber optic,2,Bank transfer,1,0,0,12
PETRA-02675,Female,0,61,27.73,2224.95,Month-to-month,DSL,1,Bank transfer,1,0,0,1
PETRA-02676,Female,0,17,37.41,1215.98,Month-to-month,No,0,Credit card,0,0,0,1
PETRA-02677,Female,0,8,23.07,181.87,Two year,No,3,Electronic check,0,0,0,24
PETRA-02678,Female,0,0,44.54,20.94,Month-to-month,Fiber optic,1,Bank transfer,1,1,0,1
PETRA-02679,Male,0,12,59.95,513.67,Two year,Fiber optic,0,Bank transfer,1,0,0,24
PETRA-02680,Male,0,41,75.81,3354.73,Month-to-month,Fiber optic,2,Credit card,0,1,0,1
PETRA-02681,Male,0,1,32.42,11.92,Two year,Fiber optic,3,Electronic check,0,0,0,24
PETRA-02682,Male,0,25,59.23,247.71,One year,Fiber optic,1,Electronic check,1,0,0,12
PETRA-02683,Female,0,3,69.95,338.11,Month-to-month,Fiber optic,1,Bank transfer,0,0,0,1
PETRA-02684,Female,0,13,22.11,586.80,Month-to-month,No,2,Bank transfer,1,1,1,1
PETRA-02685,Male,0,8,56.58,440.77,Month-to-month,Fiber optic,3,Bank transfer,1,0,0,1
PETRA-02686,Male,0,4,67.23,331.41,One year,DSL,1,Bank transfer,0,1,0,12
PETRA-02687,Female,0,10,58.20,933.11,Month-to-month,No,0,Credit card,1,0,0,1
PETRA-02688,Female,0,18,90.21,1460.84,Two year,DSL,1,Electronic check,1,0,0,24
PETRA-02689,Female,0,1,35.21,50.38,One year,DSL,1,Credit card,0,1,0,12
PETRA-02690,Female,1,5,76.95,326.31,Two year,No,3,Credit card,1,1,0,24
PETRA-02691,Female,0,6,54.27,200.35,Month-to-month,DSL,0,Credit card,1,0,0,1
PETRA-02692,Female,0,0,90.57,41.73,Month-to-month,DSL,2,Credit card,1,1,1,1
PETRA-02693,Male,1,7,94.41,897.93,Month-to-month,Fiber optic,1,Bank transfer,0,0,0,1
PETRA-02694,Female,0,8,53.51,704.52,Month-to-month,No,2,Electronic check,1,0,0,1
PETRA-02695,Male,0,9,106.99,960.62,Month-to-month,DSL,0,Bank transfer,0,1,0,1
PETRA-02696,Male,0,0,84.08,0.00,Month-to-month,Fiber optic,3,Bank transfer,1,1,1,1
PETRA-02697,Male,0,19,95.37,3217.09,One year,DSL,1,Bank transfer,1,0,0,12
PETRA-02698,Male,0,21,52.19,532.49,Month-to-month,Fiber optic,3,Bank transfer,0,1,0,1
PETRA-02699,Male,0,23,80.21,873.94,Month-to-month,DSL,1,Electronic check,0,0,0,1
PETRA-02700,Female,0,8,73.36,368.35,Month-to-month,DSL,2,Electronic check,1,1,0,1
PETRA-02701,Female,0,19,44.32,0.00,One year,No,0,Electronic check,0,1,0,12
PETRA-02702,Male,0,17,87.87,1266.16,One year,Fiber optic,1,Electronic check,1,1,0,12
PETRA-02703,Female,1,3,56.94,244.88,One year,No,2,Mailed check,1,1,1,12
PETRA-02704,Male,0,10,32.06,223.27,Month-to-month,No,4,Bank transfer,1,1,1,1
PETRA-02705,Male,0,15,41.72,1211.91,One year,No,5,Bank transfer,0,0,1,12
PETRA-02706,Female,1,11,103.12,2147.66,One year,Fiber optic,1,Electronic check,0,0,0,12
PETRA-02707,Male,0,14,78.54,1784.13,Month-to-month,DSL,2,Credit card,0,0,1,1
PETRA-02708,Female,0,13,64.39,0.00,Month-to-month,No,1,Bank transfer,1,1,0,1
PETRA-02709,Female,0,10,67.44,1351.24,Two year,Fiber optic,3,Mailed check,1,0,0,24
PETRA-02710,Male,0,34,33.64,953.85,Month-to-month,DSL,1,Bank transfer,1,1,0,1
PETRA-02711,Male,0,24,64.53,3368.25,Month-to-month,Fiber optic,1,Credit card,0,0,0,1
PETRA-02712,Female,0,1,112.91,64.59,Month-to-month,DSL,1,Bank transfer,0,1,0,1
PETRA-02713,Female,0,11,85.07,844.23,Two year,Fiber optic,2,Credit card,0,0,0,24
PETRA-02714,Female,0,15,49.77,793.47,Month-to-month,Fiber optic,2,Bank transfer,1,1,0,1
PETRA-02715,Male,0,72,27.96,699.32,Two year,Fiber optic,1,Bank transfer,0,1,0,24
PETRA-02716,Male,0,18,103.93,0.00,Two year,DSL,0,Bank transfer,0,0,0,24
PETRA-02717,Female,0,15,105.10,0.00,One year,DSL,1,Bank transfer,1,0,0,12
PETRA-02718,Female,0,45,102.27,14114.95,Month-to-month,No,1,Credit card,1,0,0,1
PETRA-02719,Male,0,17,75.94,0.00,Month-to-month,Fiber optic,0,Bank transfer,0,1,0,1
PETRA-02720,Female,0,45,38.07,0.00,Two year,Fiber optic,2,Credit card,1,1,0,24
PETRA-02721,Female,0,22,88.78,2735.32,Two year,Fiber optic,2,Bank transfer,0,0,0,24
PETRA-02722,Male,0,14,53.66,2.49,Two year,No,3,Electronic check,0,0,0,24
PETRA-02723,Male,1,72,20.00,0.00,Two year,Fiber optic,2,Credit card,0,0,0,24
PETRA-02724,Female,0,26,32.27,0.00,One year,Fiber optic,1,Mailed check,0,0,0,12
PETRA-02725,Female,0,26,74.46,2332.65,Month-to-month,DSL,0,Electronic check,1,1,0,1
PETRA-02726,Male,0,1,97.84,12.24,Month-to-month,No,1,Credit card,1,0,0,1
PETRA-02727,Male,0,2,95.28,276.37,Month-to-month,Fiber optic,1,Bank transfer,1,1,0,1
PETRA-02728,Female,0,72,82.34,5613.59,Month-to-month,Fiber optic,1,Credit card,0,1,0,1
PETRA-02729,Male,1,12,95.95,1220.34,Month-to-month,DSL,0,Credit card,1,1,1,1
PETRA-02730,Female,1,3,85.09,174.26,Month-to-month,Fiber optic,1,Mailed check,1,0,0,1
PETRA-02731,Female,0,4,36.45,117.64,Month-to-month,Fiber optic,3,Electronic check,0,0,0,1
PETRA-02732,Female,0,2,47.04,22.49,Month-to-month,Fiber optic,0,Electronic check,1,1,0,1
PETRA-02733,Male,0,59,35.51,921.67,One year,Fiber optic,0,Electronic check,1,1,0,12
PETRA-02734,Male,0,13,85.32,258.98,One year,Fiber optic,2,Mailed check,1,1,0,12
PETRA-02735,Male,0,3,104.70,647.00,One year,DSL,3,Mailed check,0,0,0,12
PETRA-02736,Female,0,7,78.93,399.28,One year,No,1,Credit card,1,0,0,12
PETRA-02737,Male,0,10,115.90,0.00,Month-to-month,DSL,1,Credit card,1,1,0,1
PETRA-02738,Male,1,29,68.39,2342.44,Month-to-month,Fiber optic,3,Bank transfer,1,1,0,1
PETRA-02739,Male,0,24,91.96,965.31,Month-to-month,DSL,2,Bank transfer,1,0,0,1
PETRA-02740,Male,0,48,48.00,2232.42,Month-to-month,DSL,1,Bank transfer,0,1,0,1
PETRA-02741,Male,1,3,81.18,197.58,One year,No,0,Credit card,1,0,0,12
PETRA-02742,Female,0,39,94.37,7519.96,One year,DSL,3,Electronic check,1,0,1,12
PETRA-02743,Female,0,17,87.71,1090.70,Month-to-month,No,1,Credit card,1,0,0,1
PETRA-02744,Male,0,8,37.80,475.09,Two year,DSL,1,Electronic check,0,0,0,24
PETRA-02745,Male,0,6,39.16,351.86,Month-to-month,Fiber optic,4,Bank transfer,0,0,0,1
PETRA-02746,Male,0,1,99.63,0.00,Month-to-month,DSL,1,Credit card,0,0,0,1
PETRA-02747,Female,0,13,93.37,1373.31,Two year,Fiber optic,0,Electronic check,0,0,0,24
PETRA-02748,Male,0,6,59.70,168.07,One year,No,3,Bank transfer,1,0,0,12
PETRA-02749,Female,0,12,113.79,210.19,One year,Fiber optic,2,Electronic check,0,0,0,12
PETRA-02750,Male,0,0,60.22,0.00,One year,Fiber optic,2,Mailed check,1,0,0,12
PETRA-02751,Male,0,23,56.56,2048.66,Month-to-month,Fiber optic,1,Credit card,1,1,0,1
PETRA-02752,Female,0,5,94.04,1340.19,One year,Fiber optic,0,Credit card,1,0,0,12
PETRA-02753,Female,0,4,63.99,111.66,One year,DSL,0,Credit card,0,0,1,12
PETRA-02754,Female,0,13,71.74,1073.53,Month-to-month,Fiber optic,1,Credit card,1,0,0,1
PETRA-02755,Female,0,72,67.11,5882.08,Month-to-month,Fiber optic,1,Mailed check,1,1,0,1
PETRA-02756,Female,0,2,66.77,84.00,Two year,Fiber optic,0,Electronic check,1,1,0,24
PETRA-02757,Female,0,17,57.82,1951.29,Month-to-month,DSL,3,Bank transfer,0,1,0,1
PETRA-02758,Male,0,6,26.31,400.67,Two year,Fiber optic,3,Electronic check,1,1,1,24
PETRA-02759,Male,0,0,79.45,0.00,Month-to-month,No,3,Mailed check,0,0,0,1
PETRA-02760,Male,0,12,60.62,1610.67,Month-to-month,Fiber optic,3,Credit card,1,1,0,1
PETRA-02761,Male,0,10,88.80,548.17,One year,Fiber optic,3,Credit card,0,0,0,12
PETRA-02762,Male,0,11,59.88,211.32,One year,No,2,Electronic check,0,1,0,12
PETRA-02763,Male,0,72,20.00,1299.55,Month-to-month,DSL,1,Electronic check,1,1,0,1
PETRA-02764,Male,0,7,66.18,745.04,Month-to-month,Fiber optic,0,Credit card,0,1,0,1
PETRA-02765,Female,0,3,55.50,154.35,Month-to-month,Fiber optic,2,Bank transfer,1,0,0,1
PETRA-02766,Male,0,15,75.38,1714.65,One year,Fiber optic,1,Credit card,1,0,0,12
PETRA-02767,Female,0,1,58.42,76.55,Month-to-month,No,2,Electronic check,0,0,1,1
PETRA-02768,Male,0,64,55.71,6942.02,Month-to-month,Fiber optic,1,Electronic check,0,0,0,1
